# additive constant
1520.750000
#  115 local fields
1 9 0.250000
1 10 0.437500
1 11 0.250000
1 12 0.250000
1 13 0.250000
1 14 0.250000
1 15 0.250000
1 16 0.250000
1 17 0.250000
1 18 0.250000
1 19 0.250000
1 20 0.250000
1 21 0.250000
1 22 0.250000
1 23 0.250000
1 24 0.250000
1 25 0.250000
1 26 0.250000
1 27 0.250000
1 28 0.250000
1 29 0.250000
1 30 0.250000
1 31 0.250000
1 32 0.250000
1 33 -0.375000
1 37 -0.375000
1 38 -0.375000
1 39 -0.375000
2 0 0.437500
2 1 0.437500
2 3 0.250000
2 4 0.250000
2 5 0.250000
2 6 0.250000
2 7 0.250000
2 8 0.250000
2 9 0.250000
2 10 0.250000
2 11 0.250000
2 12 0.250000
2 13 0.250000
2 14 0.250000
2 15 0.250000
2 16 0.250000
2 17 0.250000
2 18 0.250000
2 19 0.250000
2 20 0.250000
2 21 0.437500
2 22 0.437500
2 23 0.250000
2 24 0.250000
2 25 0.250000
2 26 0.250000
2 27 0.250000
2 28 0.250000
2 29 0.250000
2 30 0.250000
2 31 0.250000
2 32 0.250000
2 34 -0.375000
2 37 -0.375000
2 40 -0.375000
2 41 -0.375000
3 0 0.250000
3 1 0.250000
3 2 0.250000
3 4 0.437500
3 5 0.437500
3 6 0.437500
3 7 0.437500
3 8 0.250000
3 9 0.250000
3 10 0.250000
3 11 0.250000
3 12 0.250000
3 13 0.250000
3 14 0.250000
3 15 0.250000
3 16 0.250000
3 17 0.250000
3 18 0.250000
3 19 0.250000
3 20 0.250000
3 21 0.250000
3 22 0.250000
3 23 0.250000
3 24 0.250000
3 25 0.250000
3 26 0.250000
3 27 0.250000
3 28 0.250000
3 29 0.250000
3 30 0.250000
3 31 0.250000
3 32 0.250000
3 42 -0.375000
3 43 -0.375000
3 44 -0.375000
3 45 -0.375000
4 0 0.437500
4 1 0.250000
4 2 0.250000
4 3 0.437500
4 5 0.437500
4 6 0.250000
4 7 0.250000
4 8 0.437500
4 9 0.250000
4 10 0.250000
4 11 0.437500
4 12 0.250000
4 13 0.437500
4 14 0.250000
4 15 0.250000
4 16 0.250000
4 17 0.250000
4 18 0.250000
4 19 0.250000
4 20 0.250000
4 21 0.250000
4 22 0.250000
4 23 0.250000
4 24 0.250000
4 25 0.250000
4 26 0.250000
4 27 0.250000
4 28 0.250000
4 29 0.250000
4 30 0.250000
4 31 0.250000
4 32 0.250000
4 35 -0.375000
4 42 -0.375000
4 46 -0.375000
4 47 -0.375000
4 48 -0.375000
4 49 -0.375000
5 0 0.437500
5 1 0.250000
5 2 0.250000
5 3 0.437500
5 4 0.437500
5 6 0.250000
5 7 0.250000
5 8 0.250000
5 9 0.250000
5 10 0.250000
5 11 0.250000
5 12 0.250000
5 13 0.250000
5 14 0.250000
5 15 0.250000
5 16 0.250000
5 17 0.250000
5 18 0.250000
5 19 0.250000
5 20 0.250000
5 21 0.437500
5 22 0.250000
5 23 0.437500
5 24 0.437500
5 25 0.250000
5 26 0.250000
5 27 0.250000
5 28 0.250000
5 29 0.250000
5 30 0.250000
5 31 0.250000
5 32 0.250000
5 36 -0.375000
5 43 -0.375000
5 46 -0.375000
5 50 -0.375000
5 51 -0.375000
5 52 -0.375000
6 0 0.250000
6 1 0.250000
6 2 0.250000
6 3 0.437500
6 4 0.250000
6 5 0.250000
6 7 0.437500
6 8 0.250000
6 9 0.250000
6 10 0.250000
6 11 0.437500
6 12 0.250000
6 13 0.250000
6 14 0.250000
6 15 0.437500
6 16 0.250000
6 17 0.250000
6 18 0.250000
6 19 0.250000
6 20 0.250000
6 21 0.250000
6 22 0.250000
6 23 0.250000
6 24 0.250000
6 25 0.250000
6 26 0.250000
6 27 0.250000
6 28 0.250000
6 29 0.250000
6 30 0.250000
6 31 0.250000
6 32 0.250000
6 44 -0.375000
6 53 -0.375000
6 54 -0.375000
6 55 -0.375000
7 0 0.250000
7 1 0.250000
7 2 0.250000
7 3 0.437500
7 4 0.250000
7 5 0.250000
7 6 0.437500
7 8 0.250000
7 9 0.250000
7 10 0.250000
7 11 0.250000
7 12 0.250000
7 13 0.250000
7 14 0.250000
7 15 0.250000
7 16 0.250000
7 17 0.250000
7 18 0.250000
7 19 0.250000
7 20 0.250000
7 21 0.250000
7 22 0.250000
7 23 0.437500
7 24 0.250000
7 25 0.437500
7 26 0.250000
7 27 0.250000
7 28 0.250000
7 29 0.250000
7 30 0.250000
7 31 0.250000
7 32 0.250000
7 45 -0.375000
7 53 -0.375000
7 56 -0.375000
7 57 -0.375000
8 0 0.250000
8 1 0.437500
8 2 0.250000
8 3 0.250000
8 4 0.437500
8 5 0.250000
8 6 0.250000
8 7 0.250000
8 9 0.437500
8 10 0.437500
8 11 0.250000
8 12 0.437500
8 13 0.437500
8 14 0.250000
8 15 0.250000
8 16 0.250000
8 17 0.250000
8 18 0.250000
8 19 0.250000
8 20 0.250000
8 21 0.250000
8 22 0.250000
8 23 0.250000
8 24 0.250000
8 25 0.250000
8 26 0.250000
8 27 0.250000
8 28 0.250000
8 29 0.250000
8 30 0.250000
8 31 0.250000
8 32 0.250000
8 38 -0.375000
8 47 -0.375000
8 58 -0.375000
8 59 -0.375000
8 60 -0.375000
8 61 -0.375000
9 0 0.250000
9 1 0.250000
9 2 0.250000
9 3 0.250000
9 4 0.250000
9 5 0.250000
9 6 0.250000
9 7 0.250000
9 8 0.437500
9 10 0.437500
9 11 0.250000
9 12 0.250000
9 13 0.250000
9 14 0.250000
9 15 0.250000
9 16 0.437500
9 17 0.437500
9 18 0.250000
9 19 0.250000
9 20 0.250000
9 21 0.250000
9 22 0.250000
9 23 0.250000
9 24 0.250000
9 25 0.250000
9 26 0.250000
9 27 0.250000
9 28 0.250000
9 29 0.250000
9 30 0.250000
9 31 0.250000
9 32 0.250000
9 58 -0.375000
9 62 -0.375000
9 63 -0.375000
9 64 -0.375000
10 0 0.250000
10 1 0.437500
10 2 0.250000
10 3 0.250000
10 4 0.250000
10 5 0.250000
10 6 0.250000
10 7 0.250000
10 8 0.437500
10 9 0.437500
10 11 0.250000
10 12 0.250000
10 13 0.250000
10 14 0.250000
10 15 0.250000
10 16 0.250000
10 17 0.250000
10 18 0.250000
10 19 0.250000
10 20 0.250000
10 21 0.250000
10 22 0.437500
10 23 0.250000
10 24 0.250000
10 25 0.250000
10 26 0.437500
10 27 0.437500
10 28 0.250000
10 29 0.250000
10 30 0.250000
10 31 0.250000
10 32 0.250000
10 39 -0.375000
10 59 -0.375000
10 62 -0.375000
10 65 -0.375000
10 66 -0.375000
10 67 -0.375000
11 0 0.250000
11 1 0.250000
11 2 0.250000
11 3 0.250000
11 4 0.437500
11 5 0.250000
11 6 0.437500
11 7 0.250000
11 8 0.250000
11 9 0.250000
11 10 0.250000
11 12 0.437500
11 13 0.437500
11 14 0.437500
11 15 0.437500
11 16 0.250000
11 17 0.250000
11 18 0.250000
11 19 0.250000
11 20 0.250000
11 21 0.250000
11 22 0.250000
11 23 0.250000
11 24 0.250000
11 25 0.250000
11 26 0.250000
11 27 0.250000
11 28 0.250000
11 29 0.250000
11 30 0.250000
11 31 0.250000
11 32 0.250000
11 48 -0.375000
11 54 -0.375000
11 68 -0.375000
11 69 -0.375000
11 70 -0.375000
11 71 -0.375000
12 0 0.250000
12 1 0.250000
12 2 0.250000
12 3 0.250000
12 4 0.250000
12 5 0.250000
12 6 0.250000
12 7 0.250000
12 8 0.437500
12 9 0.250000
12 10 0.250000
12 11 0.437500
12 13 0.437500
12 14 0.250000
12 15 0.250000
12 16 0.437500
12 17 0.250000
12 18 0.437500
12 19 0.437500
12 20 0.250000
12 21 0.250000
12 22 0.250000
12 23 0.250000
12 24 0.250000
12 25 0.250000
12 26 0.250000
12 27 0.250000
12 28 0.250000
12 29 0.250000
12 30 0.250000
12 31 0.250000
12 32 0.250000
12 60 -0.375000
12 68 -0.375000
12 72 -0.375000
12 73 -0.375000
12 74 -0.375000
12 75 -0.375000
13 0 0.250000
13 1 0.250000
13 2 0.250000
13 3 0.250000
13 4 0.437500
13 5 0.250000
13 6 0.250000
13 7 0.250000
13 8 0.437500
13 9 0.250000
13 10 0.250000
13 11 0.437500
13 12 0.437500
13 14 0.250000
13 15 0.250000
13 16 0.250000
13 17 0.250000
13 18 0.250000
13 19 0.250000
13 20 0.250000
13 21 0.250000
13 22 0.250000
13 23 0.250000
13 24 0.437500
13 25 0.250000
13 26 0.437500
13 27 0.250000
13 28 0.437500
13 29 0.437500
13 30 0.250000
13 31 0.250000
13 32 0.250000
13 49 -0.375000
13 61 -0.375000
13 69 -0.375000
13 72 -0.375000
13 76 -0.375000
13 77 -0.375000
13 78 -0.375000
13 79 -0.375000
14 0 0.250000
14 1 0.250000
14 2 0.250000
14 3 0.250000
14 4 0.250000
14 5 0.250000
14 6 0.250000
14 7 0.250000
14 8 0.250000
14 9 0.250000
14 10 0.250000
14 11 0.437500
14 12 0.250000
14 13 0.250000
14 15 0.437500
14 16 0.250000
14 17 0.250000
14 18 0.437500
14 19 0.250000
14 20 0.437500
14 21 0.250000
14 22 0.250000
14 23 0.250000
14 24 0.250000
14 25 0.250000
14 26 0.250000
14 27 0.250000
14 28 0.250000
14 29 0.250000
14 30 0.250000
14 31 0.250000
14 32 0.250000
14 70 -0.375000
14 80 -0.375000
14 81 -0.375000
14 82 -0.375000
15 0 0.250000
15 1 0.250000
15 2 0.250000
15 3 0.250000
15 4 0.250000
15 5 0.250000
15 6 0.437500
15 7 0.250000
15 8 0.250000
15 9 0.250000
15 10 0.250000
15 11 0.437500
15 12 0.250000
15 13 0.250000
15 14 0.437500
15 16 0.250000
15 17 0.250000
15 18 0.250000
15 19 0.250000
15 20 0.250000
15 21 0.250000
15 22 0.250000
15 23 0.250000
15 24 0.250000
15 25 0.437500
15 26 0.250000
15 27 0.250000
15 28 0.437500
15 29 0.250000
15 30 0.437500
15 31 0.250000
15 32 0.250000
15 55 -0.375000
15 71 -0.375000
15 80 -0.375000
15 83 -0.375000
15 84 -0.375000
15 85 -0.375000
16 0 0.250000
16 1 0.250000
16 2 0.250000
16 3 0.250000
16 4 0.250000
16 5 0.250000
16 6 0.250000
16 7 0.250000
16 8 0.250000
16 9 0.437500
16 10 0.250000
16 11 0.250000
16 12 0.437500
16 13 0.250000
16 14 0.250000
16 15 0.250000
16 17 0.437500
16 18 0.250000
16 19 0.437500
16 20 0.250000
16 21 0.250000
16 22 0.250000
16 23 0.250000
16 24 0.250000
16 25 0.250000
16 26 0.250000
16 27 0.250000
16 28 0.250000
16 29 0.250000
16 30 0.250000
16 31 0.250000
16 32 0.250000
16 63 -0.375000
16 73 -0.375000
16 86 -0.375000
16 87 -0.375000
17 0 0.250000
17 1 0.250000
17 2 0.250000
17 3 0.250000
17 4 0.250000
17 5 0.250000
17 6 0.250000
17 7 0.250000
17 8 0.250000
17 9 0.437500
17 10 0.250000
17 11 0.250000
17 12 0.250000
17 13 0.250000
17 14 0.250000
17 15 0.250000
17 16 0.437500
17 18 0.250000
17 19 0.250000
17 20 0.250000
17 21 0.250000
17 22 0.250000
17 23 0.250000
17 24 0.250000
17 25 0.250000
17 26 0.250000
17 27 0.437500
17 28 0.250000
17 29 0.250000
17 30 0.250000
17 31 0.437500
17 32 0.250000
17 64 -0.375000
17 86 -0.375000
17 88 -0.375000
17 89 -0.375000
18 0 0.250000
18 1 0.250000
18 2 0.250000
18 3 0.250000
18 4 0.250000
18 5 0.250000
18 6 0.250000
18 7 0.250000
18 8 0.250000
18 9 0.250000
18 10 0.250000
18 11 0.250000
18 12 0.437500
18 13 0.250000
18 14 0.437500
18 15 0.250000
18 16 0.250000
18 17 0.250000
18 19 0.437500
18 20 0.437500
18 21 0.250000
18 22 0.250000
18 23 0.250000
18 24 0.250000
18 25 0.250000
18 26 0.250000
18 27 0.250000
18 28 0.250000
18 29 0.250000
18 30 0.250000
18 31 0.250000
18 32 0.250000
18 74 -0.375000
18 81 -0.375000
18 90 -0.375000
18 91 -0.375000
19 0 0.250000
19 1 0.250000
19 2 0.250000
19 3 0.250000
19 4 0.250000
19 5 0.250000
19 6 0.250000
19 7 0.250000
19 8 0.250000
19 9 0.250000
19 10 0.250000
19 11 0.250000
19 12 0.437500
19 13 0.250000
19 14 0.250000
19 15 0.250000
19 16 0.437500
19 17 0.250000
19 18 0.437500
19 20 0.250000
19 21 0.250000
19 22 0.250000
19 23 0.250000
19 24 0.250000
19 25 0.250000
19 26 0.250000
19 27 0.250000
19 28 0.250000
19 29 0.437500
19 30 0.250000
19 31 0.437500
19 32 0.437500
19 75 -0.375000
19 87 -0.375000
19 90 -0.375000
19 92 -0.375000
19 93 -0.375000
19 94 -0.375000
20 0 0.250000
20 1 0.250000
20 2 0.250000
20 3 0.250000
20 4 0.250000
20 5 0.250000
20 6 0.250000
20 7 0.250000
20 8 0.250000
20 9 0.250000
20 10 0.250000
20 11 0.250000
20 12 0.250000
20 13 0.250000
20 14 0.437500
20 15 0.250000
20 16 0.250000
20 17 0.250000
20 18 0.437500
20 19 0.250000
20 21 0.250000
20 22 0.250000
20 23 0.250000
20 24 0.250000
20 25 0.250000
20 26 0.250000
20 27 0.250000
20 28 0.250000
20 29 0.250000
20 30 0.437500
20 31 0.250000
20 32 0.437500
20 82 -0.375000
20 91 -0.375000
20 95 -0.375000
20 96 -0.375000
21 0 0.250000
21 1 0.250000
21 2 0.437500
21 3 0.250000
21 4 0.250000
21 5 0.437500
21 6 0.250000
21 7 0.250000
21 8 0.250000
21 9 0.250000
21 10 0.250000
21 11 0.250000
21 12 0.250000
21 13 0.250000
21 14 0.250000
21 15 0.250000
21 16 0.250000
21 17 0.250000
21 18 0.250000
21 19 0.250000
21 20 0.250000
21 22 0.437500
21 23 0.250000
21 24 0.437500
21 25 0.250000
21 26 0.250000
21 27 0.250000
21 28 0.250000
21 29 0.250000
21 30 0.250000
21 31 0.250000
21 32 0.250000
21 40 -0.375000
21 50 -0.375000
21 97 -0.375000
21 98 -0.375000
22 0 0.250000
22 1 0.250000
22 2 0.437500
22 3 0.250000
22 4 0.250000
22 5 0.250000
22 6 0.250000
22 7 0.250000
22 8 0.250000
22 9 0.250000
22 10 0.437500
22 11 0.250000
22 12 0.250000
22 13 0.250000
22 14 0.250000
22 15 0.250000
22 16 0.250000
22 17 0.250000
22 18 0.250000
22 19 0.250000
22 20 0.250000
22 21 0.437500
22 23 0.250000
22 24 0.250000
22 25 0.250000
22 26 0.437500
22 27 0.250000
22 28 0.250000
22 29 0.250000
22 30 0.250000
22 31 0.250000
22 32 0.250000
22 41 -0.375000
22 65 -0.375000
22 97 -0.375000
22 99 -0.375000
23 0 0.250000
23 1 0.250000
23 2 0.250000
23 3 0.250000
23 4 0.250000
23 5 0.437500
23 6 0.250000
23 7 0.437500
23 8 0.250000
23 9 0.250000
23 10 0.250000
23 11 0.250000
23 12 0.250000
23 13 0.250000
23 14 0.250000
23 15 0.250000
23 16 0.250000
23 17 0.250000
23 18 0.250000
23 19 0.250000
23 20 0.250000
23 21 0.250000
23 22 0.250000
23 24 0.437500
23 25 0.437500
23 26 0.250000
23 27 0.250000
23 28 0.250000
23 29 0.250000
23 30 0.250000
23 31 0.250000
23 32 0.250000
23 51 -0.375000
23 56 -0.375000
23 100 -0.375000
23 101 -0.375000
24 0 0.250000
24 1 0.250000
24 2 0.250000
24 3 0.250000
24 4 0.250000
24 5 0.437500
24 6 0.250000
24 7 0.250000
24 8 0.250000
24 9 0.250000
24 10 0.250000
24 11 0.250000
24 12 0.250000
24 13 0.437500
24 14 0.250000
24 15 0.250000
24 16 0.250000
24 17 0.250000
24 18 0.250000
24 19 0.250000
24 20 0.250000
24 21 0.437500
24 22 0.250000
24 23 0.437500
24 25 0.250000
24 26 0.437500
24 27 0.250000
24 28 0.437500
24 29 0.250000
24 30 0.250000
24 31 0.250000
24 32 0.250000
24 52 -0.375000
24 76 -0.375000
24 98 -0.375000
24 100 -0.375000
24 102 -0.375000
24 103 -0.375000
25 0 0.250000
25 1 0.250000
25 2 0.250000
25 3 0.250000
25 4 0.250000
25 5 0.250000
25 6 0.250000
25 7 0.437500
25 8 0.250000
25 9 0.250000
25 10 0.250000
25 11 0.250000
25 12 0.250000
25 13 0.250000
25 14 0.250000
25 15 0.437500
25 16 0.250000
25 17 0.250000
25 18 0.250000
25 19 0.250000
25 20 0.250000
25 21 0.250000
25 22 0.250000
25 23 0.437500
25 24 0.250000
25 26 0.250000
25 27 0.250000
25 28 0.437500
25 29 0.250000
25 30 0.250000
25 31 0.250000
25 32 0.250000
25 57 -0.375000
25 83 -0.375000
25 101 -0.375000
25 104 -0.375000
26 0 0.250000
26 1 0.250000
26 2 0.250000
26 3 0.250000
26 4 0.250000
26 5 0.250000
26 6 0.250000
26 7 0.250000
26 8 0.250000
26 9 0.250000
26 10 0.437500
26 11 0.250000
26 12 0.250000
26 13 0.437500
26 14 0.250000
26 15 0.250000
26 16 0.250000
26 17 0.250000
26 18 0.250000
26 19 0.250000
26 20 0.250000
26 21 0.250000
26 22 0.437500
26 23 0.250000
26 24 0.437500
26 25 0.250000
26 27 0.437500
26 28 0.250000
26 29 0.437500
26 30 0.250000
26 31 0.250000
26 32 0.250000
26 66 -0.375000
26 77 -0.375000
26 99 -0.375000
26 102 -0.375000
26 105 -0.375000
26 106 -0.375000
27 0 0.250000
27 1 0.250000
27 2 0.250000
27 3 0.250000
27 4 0.250000
27 5 0.250000
27 6 0.250000
27 7 0.250000
27 8 0.250000
27 9 0.250000
27 10 0.437500
27 11 0.250000
27 12 0.250000
27 13 0.250000
27 14 0.250000
27 15 0.250000
27 16 0.250000
27 17 0.437500
27 18 0.250000
27 19 0.250000
27 20 0.250000
27 21 0.250000
27 22 0.250000
27 23 0.250000
27 24 0.250000
27 25 0.250000
27 26 0.437500
27 28 0.250000
27 29 0.250000
27 30 0.250000
27 31 0.437500
27 32 0.250000
27 67 -0.375000
27 88 -0.375000
27 105 -0.375000
27 107 -0.375000
28 0 0.250000
28 1 0.250000
28 2 0.250000
28 3 0.250000
28 4 0.250000
28 5 0.250000
28 6 0.250000
28 7 0.250000
28 8 0.250000
28 9 0.250000
28 10 0.250000
28 11 0.250000
28 12 0.250000
28 13 0.437500
28 14 0.250000
28 15 0.437500
28 16 0.250000
28 17 0.250000
28 18 0.250000
28 19 0.250000
28 20 0.250000
28 21 0.250000
28 22 0.250000
28 23 0.250000
28 24 0.437500
28 25 0.437500
28 26 0.250000
28 27 0.250000
28 29 0.437500
28 30 0.437500
28 31 0.250000
28 32 0.250000
28 78 -0.375000
28 84 -0.375000
28 103 -0.375000
28 104 -0.375000
28 108 -0.375000
28 109 -0.375000
29 0 0.250000
29 1 0.250000
29 2 0.250000
29 3 0.250000
29 4 0.250000
29 5 0.250000
29 6 0.250000
29 7 0.250000
29 8 0.250000
29 9 0.250000
29 10 0.250000
29 11 0.250000
29 12 0.250000
29 13 0.437500
29 14 0.250000
29 15 0.250000
29 16 0.250000
29 17 0.250000
29 18 0.250000
29 19 0.437500
29 20 0.250000
29 21 0.250000
29 22 0.250000
29 23 0.250000
29 24 0.250000
29 25 0.250000
29 26 0.437500
29 27 0.250000
29 28 0.437500
29 30 0.250000
29 31 0.437500
29 32 0.437500
29 79 -0.375000
29 92 -0.375000
29 106 -0.375000
29 108 -0.375000
29 110 -0.375000
29 111 -0.375000
30 0 0.250000
30 1 0.250000
30 2 0.250000
30 3 0.250000
30 4 0.250000
30 5 0.250000
30 6 0.250000
30 7 0.250000
30 8 0.250000
30 9 0.250000
30 10 0.250000
30 11 0.250000
30 12 0.250000
30 13 0.250000
30 14 0.250000
30 15 0.437500
30 16 0.250000
30 17 0.250000
30 18 0.250000
30 19 0.250000
30 20 0.437500
30 21 0.250000
30 22 0.250000
30 23 0.250000
30 24 0.250000
30 25 0.250000
30 26 0.250000
30 27 0.250000
30 28 0.437500
30 29 0.250000
30 31 0.250000
30 32 0.437500
30 85 -0.375000
30 95 -0.375000
30 109 -0.375000
30 112 -0.375000
31 0 0.250000
31 1 0.250000
31 2 0.250000
31 3 0.250000
31 4 0.250000
31 5 0.250000
31 6 0.250000
31 7 0.250000
31 8 0.250000
31 9 0.250000
31 10 0.250000
31 11 0.250000
31 12 0.250000
31 13 0.250000
31 14 0.250000
31 15 0.250000
31 16 0.250000
31 17 0.437500
31 18 0.250000
31 19 0.437500
31 20 0.250000
31 21 0.250000
31 22 0.250000
31 23 0.250000
31 24 0.250000
31 25 0.250000
31 26 0.250000
31 27 0.437500
31 28 0.250000
31 29 0.437500
31 30 0.250000
31 32 0.250000
31 89 -0.375000
31 93 -0.375000
31 107 -0.375000
31 110 -0.375000
32 0 0.250000
32 1 0.250000
32 2 0.250000
32 3 0.250000
32 4 0.250000
32 5 0.250000
32 6 0.250000
32 7 0.250000
32 8 0.250000
32 9 0.250000
32 10 0.250000
32 11 0.250000
32 12 0.250000
32 13 0.250000
32 14 0.250000
32 15 0.250000
32 16 0.250000
32 17 0.250000
32 18 0.250000
32 19 0.437500
32 20 0.437500
32 21 0.250000
32 22 0.250000
32 23 0.250000
32 24 0.250000
32 25 0.250000
32 26 0.250000
32 27 0.250000
32 28 0.250000
32 29 0.437500
32 30 0.437500
32 31 0.250000
32 94 -0.375000
32 96 -0.375000
32 111 -0.375000
32 112 -0.375000
33 0 -0.375000
33 1 -0.375000
33 34 0.218750
33 35 0.125000
33 36 0.125000
33 37 0.218750
33 38 0.125000
33 39 0.125000
33 40 0.125000
33 41 0.125000
33 42 0.125000
33 43 0.125000
33 44 0.125000
33 45 0.125000
33 46 0.125000
33 47 0.125000
33 48 0.125000
33 49 0.125000
33 50 0.125000
33 51 0.125000
33 52 0.125000
33 53 0.125000
33 54 0.125000
33 55 0.125000
33 56 0.125000
33 57 0.125000
33 58 0.125000
33 59 0.125000
33 60 0.125000
33 61 0.125000
33 62 0.125000
33 63 0.125000
33 64 0.125000
33 65 0.125000
33 66 0.125000
33 67 0.125000
33 68 0.125000
33 69 0.125000
33 70 0.125000
33 71 0.125000
33 72 0.125000
33 73 0.125000
33 74 0.125000
33 75 0.125000
33 76 0.125000
33 77 0.125000
33 78 0.125000
33 79 0.125000
33 80 0.125000
33 81 0.125000
33 82 0.125000
33 83 0.125000
33 84 0.125000
33 85 0.125000
33 86 0.125000
33 87 0.125000
33 88 0.125000
33 89 0.125000
33 90 0.125000
33 91 0.125000
33 92 0.125000
33 93 0.125000
33 94 0.125000
33 95 0.125000
33 96 0.125000
33 97 0.125000
33 98 0.125000
33 99 0.125000
33 100 0.125000
33 101 0.125000
33 102 0.125000
33 103 0.125000
33 104 0.125000
33 105 0.125000
33 106 0.125000
33 107 0.125000
33 108 0.125000
33 109 0.125000
33 110 0.125000
33 111 0.125000
33 112 0.125000
33 113 0.125000
33 114 0.250000
34 0 -0.375000
34 2 -0.375000
34 33 0.218750
34 35 0.125000
34 36 0.125000
34 37 0.218750
34 38 0.125000
34 39 0.125000
34 40 0.125000
34 41 0.125000
34 42 0.125000
34 43 0.125000
34 44 0.125000
34 45 0.125000
34 46 0.125000
34 47 0.125000
34 48 0.125000
34 49 0.125000
34 50 0.125000
34 51 0.125000
34 52 0.125000
34 53 0.125000
34 54 0.125000
34 55 0.125000
34 56 0.125000
34 57 0.125000
34 58 0.125000
34 59 0.125000
34 60 0.125000
34 61 0.125000
34 62 0.125000
34 63 0.125000
34 64 0.125000
34 65 0.125000
34 66 0.125000
34 67 0.125000
34 68 0.125000
34 69 0.125000
34 70 0.125000
34 71 0.125000
34 72 0.125000
34 73 0.125000
34 74 0.125000
34 75 0.125000
34 76 0.125000
34 77 0.125000
34 78 0.125000
34 79 0.125000
34 80 0.125000
34 81 0.125000
34 82 0.125000
34 83 0.125000
34 84 0.125000
34 85 0.125000
34 86 0.125000
34 87 0.125000
34 88 0.125000
34 89 0.125000
34 90 0.125000
34 91 0.125000
34 92 0.125000
34 93 0.125000
34 94 0.125000
34 95 0.125000
34 96 0.125000
34 97 0.125000
34 98 0.125000
34 99 0.125000
34 100 0.125000
34 101 0.125000
34 102 0.125000
34 103 0.125000
34 104 0.125000
34 105 0.125000
34 106 0.125000
34 107 0.125000
34 108 0.125000
34 109 0.125000
34 110 0.125000
34 111 0.125000
34 112 0.125000
34 113 0.125000
34 114 0.250000
35 0 -0.375000
35 4 -0.375000
35 33 0.125000
35 34 0.125000
35 36 0.218750
35 37 0.125000
35 38 0.125000
35 39 0.125000
35 40 0.125000
35 41 0.125000
35 42 0.218750
35 43 0.218750
35 44 0.125000
35 45 0.125000
35 46 0.218750
35 47 0.125000
35 48 0.125000
35 49 0.125000
35 50 0.125000
35 51 0.125000
35 52 0.125000
35 53 0.125000
35 54 0.125000
35 55 0.125000
35 56 0.125000
35 57 0.125000
35 58 0.125000
35 59 0.125000
35 60 0.125000
35 61 0.125000
35 62 0.125000
35 63 0.125000
35 64 0.125000
35 65 0.125000
35 66 0.125000
35 67 0.125000
35 68 0.125000
35 69 0.125000
35 70 0.125000
35 71 0.125000
35 72 0.125000
35 73 0.125000
35 74 0.125000
35 75 0.125000
35 76 0.125000
35 77 0.125000
35 78 0.125000
35 79 0.125000
35 80 0.125000
35 81 0.125000
35 82 0.125000
35 83 0.125000
35 84 0.125000
35 85 0.125000
35 86 0.125000
35 87 0.125000
